,CP,CP_CI_HP,Date,HP,LP,emaCP5,emaCP_CI_HP5,emaCP20,emaCP_CI_HP20,minHP3,avCP_CI_HP50,avCP_CI_HP10
169,10980.0,10980.0,2019-08-01,11076.75,10881.0,11114.060759626307,11114.060759626307,11376.046643570695,11376.046643570695,11076.75,11680.749000000005,11227.685
170,11118.0,11118.0,2019-07-31,11145.3,10999.4,11181.091139439459,11181.091139439459,11417.735763946557,11417.735763946557,11145.3,11695.907000000007,11289.374999999998
171,11085.4,11085.4,2019-07-30,11267.45,11072.65,11212.636709159187,11212.636709159187,11449.286896993563,11449.286896993563,11267.45,11707.729000000007,11346.324999999999
172,11189.2,11189.2,2019-07-29,11310.95,11152.4,11276.25506373878,11276.25506373878,11487.590780887622,11487.590780887622,11307.6,11722.586000000005,11404.045
173,11284.3,11284.3,2019-07-26,11307.6,11210.05,11319.782595608167,11319.782595608167,11519.000336770529,11519.000336770529,11307.6,11726.945000000007,11443.960000000001
174,11252.15,11252.15,2019-07-25,11361.4,11239.35,11337.52389341225,11337.52389341225,11543.705635377952,11543.705635377952,11359.75,11726.401000000005,11470.78
175,11271.3,11271.3,2019-07-24,11359.75,11229.8,11380.210840118376,11380.210840118376,11574.39570225984,11574.39570225984,11359.75,11724.498000000005,11503.855
176,11331.05,11331.05,2019-07-23,11398.15,11302.8,11434.666260177564,11434.666260177564,11606.300513024034,11606.300513024034,11398.15,11723.513000000004,11526.615
177,11346.2,11346.2,2019-07-22,11398.15,11301.25,11486.474390266347,11486.474390266347,11635.274251237091,11635.274251237091,11398.15,11719.856000000003,11549.099999999999
178,11419.25,11419.25,2019-07-19,11640.35,11399.3,11556.61158539952,11556.61158539952,11665.703119788364,11665.703119788364,11640.35,11718.510000000004,11570.34
179,11596.9,11596.9,2019-07-18,11677.15,11582.4,11625.292378099279,11625.292378099279,11691.645553450298,11691.645553450298,11670.05,11716.161000000006,11609.529999999999
180,11687.5,11687.5,2019-07-17,11706.65,11651.15,11639.488567148916,11639.488567148916,11701.618769602961,11701.618769602961,11618.4,11711.412000000004,11644.515
181,11662.6,11662.6,2019-07-16,11670.05,11573.95,11615.482850723372,11615.482850723372,11703.104955876956,11703.104955876956,11618.4,11707.620000000004,11667.439999999999
182,11588.35,11588.35,2019-07-15,11618.4,11532.3,11591.924276085057,11591.924276085057,11707.36863544295,11707.36863544295,11599.0,11706.333000000006,11692.21
183,11552.5,11552.5,2019-07-12,11639.55,11538.6,11593.711414127585,11593.711414127585,11719.896912857997,11719.896912857997,11593.7,11708.811000000005,11719.935
184,11582.9,11582.9,2019-07-11,11599.0,11519.5,11614.317121191376,11614.317121191376,11737.51764052726,11737.51764052726,11582.55,11712.256000000005,11743.57
185,11498.9,11498.9,2019-07-10,11593.7,11475.65,11630.025681787065,11630.025681787065,11753.793181635392,11753.793181635392,11582.55,11715.561000000005,11769.435000000001
186,11555.9,11555.9,2019-07-09,11582.55,11461.0,11695.588522680595,11695.588522680595,11780.62404286017,11780.62404286017,11582.55,11720.676000000005,11804.300000000001
187,11558.6,11558.6,2019-07-08,11771.9,11523.3,11765.43278402089,11765.43278402089,11804.279205266503,11804.279205266503,11771.9,11722.394000000006,11828.355000000001
188,11811.15,11811.15,2019-07-05,11981.75,11797.9,11868.849176031334,11868.849176031334,11830.140174241922,11830.140174241922,11945.2,11725.745000000006,11842.460000000001
189,11946.75,11946.75,2019-07-04,11969.25,11923.65,11897.698764047,11897.698764047,11832.139139951598,11832.139139951598,11917.45,11721.041000000005,11833.755000000001
190,11916.75,11916.75,2019-07-03,11945.2,11887.05,11873.173146070498,11873.173146070498,11820.074838893872,11820.074838893872,11884.65,11713.995000000004,11822.255000000001
191,11910.3,11910.3,2019-07-02,11917.45,11814.7,11851.384719105745,11851.384719105745,11809.898506145859,11809.898506145859,11871.7,11710.716000000006,11799.725000000002
192,11865.6,11865.6,2019-07-01,11884.65,11830.8,11821.927078658617,11821.927078658617,11799.329927845421,11799.329927845421,11871.7,11708.253000000004,11777.845000000001
193,11788.85,11788.85,2019-06-28,11871.7,11775.5,11800.090617987924,11800.090617987924,11792.354130776517,11792.354130776517,11871.7,11704.748000000005,11758.5
194,11841.55,11841.55,2019-06-27,11911.15,11821.05,11805.710926981885,11805.710926981885,11792.72298664773,11792.72298664773,11814.4,11701.840000000004,11761.945
195,11847.55,11847.55,2019-06-26,11871.85,11757.55,11787.791390472827,11787.791390472827,11787.583301031702,11787.583301031702,11754.0,11696.943000000003,11769.195
196,11796.45,11796.45,2019-06-25,11814.4,11651.0,11757.912085709238,11757.912085709238,11781.271016929775,11781.271016929775,11754.0,11691.678000000004,11775.06
197,11699.65,11699.65,2019-06-24,11754.0,11670.2,11738.643128563857,11738.643128563857,11779.673229238173,11779.673229238173,11754.0,11689.188000000002,11791.975
198,11724.1,11724.1,2019-06-21,11827.95,11705.1,11758.139692845785,11758.139692845785,11788.096727052718,11788.096727052718,11802.5,11687.285000000002,11814.28
199,11831.75,11831.75,2019-06-20,11843.5,11635.05,11775.159539268678,11775.159539268678,11794.833224637214,11794.833224637214,11727.2,11686.122000000001,11828.935
200,11691.45,11691.45,2019-06-19,11802.5,11625.1,11746.864308903016,11746.864308903016,11790.947248283235,11790.947248283235,11727.2,11681.447000000002,11830.134999999998
201,11691.5,11691.5,2019-06-18,11727.2,11641.15,11774.571463354521,11774.571463354521,11801.420642839365,11801.420642839365,11727.2,11680.497000000001,11863.154999999999
202,11672.15,11672.15,2019-06-17,11844.05,11657.75,11816.107195031782,11816.107195031782,11812.991236822454,11812.991236822454,11844.05,11680.931,11902.859999999999
203,11823.3,11823.3,2019-06-14,11911.85,11797.7,11888.08579254767,11888.08579254767,11827.816630172187,11827.816630172187,11911.85,11680.871000000001,11927.925
204,11914.05,11914.05,2019-06-13,11931.35,11817.05,11920.478688821506,11920.478688821506,11828.292064927155,11828.292064927155,11931.35,11676.883,11940.185000000001
205,11906.2,11906.2,2019-06-12,11962.45,11866.35,11923.693033232259,11923.693033232259,11819.264913866855,11819.264913866855,11962.45,11670.002,11934.890000000003
206,11965.6,11965.6,2019-06-11,12000.35,11904.35,11932.439549848388,11932.439549848388,11810.11385216863,11810.11385216863,11897.5,11660.779000000002,11937.145
207,11922.7,11922.7,2019-06-10,11975.05,11871.75,11915.85932477258,11915.85932477258,11793.746889239012,11793.746889239012,11897.5,11651.132000000001,11933.060000000001
208,11870.65,11870.65,2019-06-07,11897.5,11769.5,11912.43898715887,11912.43898715887,11780.17287757996,11780.17287757996,11897.5,11639.763000000003,11925.2
209,11843.75,11843.75,2019-06-06,12039.8,11830.25,11933.333480738303,11933.333480738303,11770.6489699568,11770.6489699568,12039.8,11631.488000000003,11903.840000000002
210,12021.65,12021.65,2019-06-04,12095.2,12005.85,11978.125221107453,11978.125221107453,11762.954124689093,11762.954124689093,12039.25,11625.034000000003,11893.255000000001
211,12088.55,12088.55,2019-06-03,12103.05,11920.1,11956.36283166118,11956.36283166118,11735.722979919525,11735.722979919525,11968.55,11615.249000000003,11862.000000000004
212,11922.8,11922.8,2019-05-31,12039.25,11829.45,11890.269247491768,11890.269247491768,11698.583293595264,11698.583293595264,11931.9,11602.722000000002,11835.970000000003
213,11945.9,11945.9,2019-05-30,11968.55,11859.4,11874.003871237652,11874.003871237652,11674.981535026345,11674.981535026345,11931.9,11592.803,11784.405000000002
214,11861.1,11861.1,2019-05-29,11931.9,11836.8,11838.055806856479,11838.055806856479,11646.463801871223,11646.463801871223,11931.9,11580.75,11715.525000000003
215,11928.75,11928.75,2019-05-28,11958.55,11864.9,11826.533710284719,11826.533710284719,11623.870517857667,11623.870517857667,11859.0,11570.362,11645.115000000002
216,11924.75,11924.75,2019-05-27,11957.15,11812.4,11775.425565427078,11775.425565427078,11591.777940790053,11591.777940790053,11859.0,11557.810999999998,11574.445000000003
217,11844.1,11844.1,2019-05-24,11859.0,11658.1,11700.763348140617,11700.763348140617,11556.7282503469,11556.7282503469,11784.8,11542.677,11496.790000000003
218,11657.05,11657.05,2019-05-23,12041.15,11614.5,11629.095022210924,11629.095022210924,11526.478592488678,11526.478592488678,11784.8,11526.503,11440.27
219,11737.9,11737.9,2019-05-22,11784.8,11682.4,11615.117533316385,11615.117533316385,11512.734233803278,11512.734233803278,11784.8,11514.525999999998,11404.745
220,11709.1,11709.1,2019-05-21,11883.55,11682.8,11553.726299974574,11553.726299974574,11489.032574203622,11489.032574203622,11426.15,11500.827999999998,11366.900000000001
221,11828.25,11828.25,2019-05-20,11845.2,11591.7,11476.03944996186,11476.03944996186,11465.867582014529,11465.867582014529,11281.55,11486.394999999997,11345.78
222,11407.15,11407.15,2019-05-17,11426.15,11259.85,11299.934174942788,11299.934174942788,11427.722064331849,11427.722064331849,11281.55,11467.099999999999,11322.78
223,11257.1,11257.1,2019-05-16,11281.55,11143.35,11246.326262414179,11246.326262414179,11429.887544787833,11429.887544787833,11281.55,11454.806999999997,11353.29
224,11157.0,11157.0,2019-05-15,11286.8,11136.95,11240.939393621265,11240.939393621265,11448.075707397078,11448.075707397078,11286.8,11445.797999999999,11400.055
225,11222.05,11222.05,2019-05-14,11294.75,11108.3,11282.909090431898,11282.909090431898,11478.715255544139,11478.715255544139,11294.75,11439.364,11459.17
226,11148.2,11148.2,2019-05-13,11300.2,11125.6,11313.338635647846,11313.338635647846,11505.732650864575,11505.732650864575,11300.2,11432.524999999998,11512.429999999998
227,11278.9,11278.9,2019-05-10,11345.8,11251.05,11395.907953471768,11395.907953471768,11543.367666745056,11543.367666745056,11345.8,11425.393999999998,11561.789999999999
228,11301.8,11301.8,2019-05-09,11357.6,11255.05,11454.41193020765,11454.41193020765,11571.206368507696,11571.206368507696,11357.6,11415.612999999998,11606.515
229,11359.45,11359.45,2019-05-08,11479.1,11346.95,11530.717895311474,11530.717895311474,11599.564933613769,11599.564933613769,11479.1,11404.285999999996,11633.929999999998
230,11497.9,11497.9,2019-05-07,11657.05,11484.45,11616.35184296721,11616.35184296721,11624.84018978364,11624.84018978364,11632.55,11389.183999999997,11657.429999999998
231,11598.25,11598.25,2019-05-06,11632.55,11571.35,11675.577764450813,11675.577764450813,11638.202315024024,11638.202315024024,11632.55,11372.044999999995,11682.92
232,11712.25,11712.25,2019-05-03,11770.9,11699.35,11714.241646676219,11714.241646676219,11642.407821868657,11642.407821868657,11756.25,11354.567999999996,11701.81
233,11724.75,11724.75,2019-05-02,11789.3,11699.55,11715.237470014328,11715.237470014328,11635.056013644305,11635.056013644305,11756.25,11335.243999999997,11699.619999999999
234,11748.15,11748.15,2019-04-30,11756.25,11655.9,11710.481205021491,11710.481205021491,11625.614541396339,11625.614541396339,11756.25,11316.621999999998,11691.49
235,11754.65,11754.65,2019-04-26,11762.9,11661.75,11691.646807532237,11691.646807532237,11612.716072069637,11612.716072069637,11740.85,11298.286999999997,11676.345
236,11641.8,11641.8,2019-04-25,11796.75,11624.3,11660.145211298357,11660.145211298357,11597.775658603283,11597.775658603283,11645.95,11280.969999999998,11659.310000000001
237,11726.15,11726.15,2019-04-24,11740.85,11578.85,11669.317816947536,11669.317816947536,11593.141517403628,11593.141517403628,11645.95,11267.005999999996,11662.325
238,11575.95,11575.95,2019-04-23,11645.95,11564.8,11640.901725421303,11640.901725421303,11579.140624498748,11579.140624498748,11645.95,11253.870999999996,11650.16
239,11594.45,11594.45,2019-04-22,11727.05,11583.95,11673.377588131953,11673.377588131953,11579.476479709143,11579.476479709143,11727.05,11243.600999999997,11659.16
240,11752.8,11752.8,2019-04-18,11856.15,11738.5,11712.841382197928,11712.841382197928,11577.900319678527,11577.900319678527,11704.6,11230.398999999998,11659.515000000001
241,11787.15,11787.15,2019-04-16,11810.95,11731.55,11692.862073296892,11692.862073296892,11559.489827013107,11559.489827013107,11657.35,11213.587999999996,11648.630000000001
242,11690.35,11690.35,2019-04-15,11704.6,11648.25,11645.718109945337,11645.718109945337,11535.525598277643,11535.525598277643,11606.7,11195.717999999995,11641.235
243,11643.45,11643.45,2019-04-12,11657.35,11578.8,11623.402164918005,11623.402164918005,11519.228292833184,11519.228292833184,11606.7,11178.529999999995,11639.115
244,11596.7,11596.7,2019-04-11,11606.7,11550.55,11613.378247377006,11613.378247377006,11506.15232365773,11506.15232365773,11606.7,11158.696999999996,11637.16
245,11584.3,11584.3,2019-04-10,11680.05,11571.75,11621.717371065508,11621.717371065508,11496.620989305911,11496.620989305911,11680.05,11139.806999999997,11634.49
246,11671.95,11671.95,2019-04-09,11683.9,11569.7,11640.426056598262,11640.426056598262,11487.391619759166,11487.391619759166,11683.9,11121.351999999997,11620.564999999999
247,11604.5,11604.5,2019-04-08,11710.3,11549.1,11624.664084897391,11624.664084897391,11467.964421839079,11467.964421839079,11662.55,11103.524,11601.695
248,11665.95,11665.95,2019-04-05,11689.65,11609.5,11634.746127346085,11634.746127346085,11453.592255716876,11453.592255716876,11662.55,11088.43,11576.67
249,11598.0,11598.0,2019-04-04,11662.55,11559.2,11619.144191019126,11619.144191019126,11431.238808950231,11431.238808950231,11662.55,11071.741000000002,11555.765
250,11643.95,11643.95,2019-04-03,11761.0,11629.15,11629.716286528688,11629.716286528688,11413.684999366043,11413.684999366043,11729.35,11058.236,11548.07
251,11713.2,11713.2,2019-04-02,11729.35,11655.85,11622.59942979303,11622.59942979303,11389.44657824668,11389.44657824668,11630.35,11044.594000000001,11536.914999999999
252,11669.15,11669.15,2019-04-01,11738.1,11644.75,11577.299144689543,11577.299144689543,11355.3672706937,11355.3672706937,11588.5,11028.469000000001,11511.814999999999
253,11623.9,11623.9,2019-03-29,11630.35,11570.15,11531.373717034316,11531.373717034316,11322.337509714089,11322.337509714089,11546.2,11013.19,11487.585000000001
254,11570.0,11570.0,2019-03-28,11588.5,11452.45,11485.110575551473,11485.110575551473,11290.594089683993,11290.594089683993,11496.75,10998.518,11459.52
255,11445.05,11445.05,2019-03-27,11546.2,11413.0,11442.665863327209,11442.665863327209,11261.182941229677,11261.182941229677,11395.65,10984.854000000001,11436.69
256,11483.25,11483.25,2019-03-26,11496.75,11352.45,11441.473794990814,11441.473794990814,11241.828513990697,11241.828513990697,11395.65,10970.705,11422.305
257,11354.25,11354.25,2019-03-25,11395.65,11311.6,11420.58569248622,11420.58569248622,11216.415725989717,11216.415725989717,11395.65,10956.938999999998,11390.785
258,11456.9,11456.9,2019-03-22,11572.8,11434.55,11453.753538729328,11453.753538729328,11201.906855041265,11201.906855041265,11543.85,10946.285999999998,11358.9
259,11521.05,11521.05,2019-03-20,11556.1,11503.1,11452.18030809399,11452.18030809399,11175.065471361399,11175.065471361399,11530.15,10934.250999999998,11319.03
260,11532.4,11532.4,2019-03-19,11543.85,11451.25,11417.745462140985,11417.745462140985,11138.646047294176,11138.646047294176,11487.0,10919.872999999998,11272.225
261,11462.2,11462.2,2019-03-18,11530.15,11412.5,11360.418193211475,11360.418193211475,11097.198262798827,11097.198262798827,11383.45,10904.660999999998,11217.73
262,11426.85,11426.85,2019-03-15,11487.0,11370.8,11309.527289817212,11309.527289817212,11058.777027303968,11058.777027303968,11352.3,10889.964,11157.86
263,11343.25,11343.25,2019-03-14,11383.45,11313.75,11250.865934725816,11250.865934725816,11020.03250386228,11020.03250386228,11320.4,10874.872,11094.425
264,11341.7,11341.7,2019-03-13,11352.3,11276.6,11204.673902088723,11204.673902088723,10986.009609531995,10986.009609531995,11180.9,10863.857,11040.765
265,11301.2,11301.2,2019-03-12,11320.4,11227.0,11136.160853133084,11136.160853133084,10948.56851579852,10948.56851579852,11049.0,10855.225,10990.125
266,11168.05,11168.05,2019-03-11,11180.9,11059.85,11053.641279699625,11053.641279699625,10911.449412198366,10911.449412198366,11049.0,10846.452000000001,10948.015000000001
267,11035.4,11035.4,2019-03-08,11049.0,11008.95,10996.436919549436,10996.436919549436,10884.438824008721,10884.438824008721,11049.0,10840.289,10910.375
268,11058.2,11058.2,2019-03-07,11089.05,11027.1,10976.955379324156,10976.955379324156,10868.548173904375,10868.548173904375,10994.9,10835.177000000001,10885.820000000002
269,11053.0,11053.0,2019-03-06,11062.3,10998.85,10936.333068986232,10936.333068986232,10848.584823789048,10848.584823789048,10877.9,10828.610000000002,10853.545000000002
270,10987.45,10987.45,2019-03-05,10994.9,10817.0,10877.999603479348,10877.999603479348,10827.067436819474,10827.067436819474,10865.7,10820.820000000002,10808.680000000002
271,10863.5,10863.5,2019-03-01,10877.9,10823.1,10823.27440521902,10823.27440521902,10810.185061747841,10810.185061747841,10865.7,10816.151000000003,10774.030000000002
272,10792.5,10792.5,2019-02-28,10865.7,10784.85,10803.161607828528,10803.161607828528,10804.572962984455,10804.572962984455,10865.7,10817.915000000003,10760.12
273,10806.65,10806.65,2019-02-27,10939.7,10751.2,10808.49241174279,10808.49241174279,10805.843801193345,10805.843801193345,10887.1,10821.411000000004,10755.475000000002
274,10835.3,10835.3,2019-02-26,10888.75,10729.3,10809.413617614184,10809.413617614184,10805.758938161065,10805.758938161065,10801.55,10823.452000000001,10754.175000000001
275,10880.1,10880.1,2019-02-25,10887.1,10788.05,10796.470426421274,10796.470426421274,10802.649352704337,10802.649352704337,10801.55,10824.513,10753.785
276,10791.65,10791.65,2019-02-22,10801.55,10758.4,10754.65563963191,10754.65563963191,10794.496652989003,10794.496652989003,10752.7,10823.02,10754.655
277,10789.85,10789.85,2019-02-21,10808.85,10721.5,10736.158459447865,10736.158459447865,10794.796300672057,10794.796300672057,10722.85,10823.018,10769.850000000002
278,10735.45,10735.45,2019-02-20,10752.7,10646.4,10709.312689171795,10709.312689171795,10795.316963900694,10795.316963900694,10722.85,10821.973,10797.805
279,10604.35,10604.35,2019-02-19,10722.85,10585.65,10696.24403375769,10696.24403375769,10801.618749574453,10801.618749574453,10722.85,10818.247000000001,10830.505000000001
280,10640.95,10640.95,2019-02-18,10759.9,10628.4,10742.191050636535,10742.191050636535,10822.383881108606,10822.383881108606,10759.9,10815.929000000002,10863.505000000001
281,10724.4,10724.4,2019-02-15,10785.75,10620.4,10792.811575954802,10792.811575954802,10841.482184383196,10841.482184383196,10785.75,10816.984000000002,10890.635
282,10746.05,10746.05,2019-02-14,10792.7,10718.75,10827.017363932202,10827.017363932202,10853.806624844585,10853.806624844585,10792.7,10814.519000000002,10907.560000000001
283,10793.65,10793.65,2019-02-13,10891.65,10772.1,10867.501045898302,10867.501045898302,10865.149427459804,10865.149427459804,10891.65,10815.256000000001,10916.05
284,10831.4,10831.4,2019-02-12,10910.9,10823.8,10904.426568847452,10904.426568847452,10872.675682981888,10872.675682981888,10910.9,10816.773000000001,10901.865000000002
285,10888.8,10888.8,2019-02-11,10930.9,10857.1,10940.939853271175,10940.939853271175,10877.020491716823,10877.020491716823,10930.9,10817.82,10883.945000000002
286,10943.6,10943.6,2019-02-08,11041.2,10925.45,10967.009779906763,10967.009779906763,10875.780543476489,10875.780543476489,11041.2,10817.579,10861.220000000001
287,11069.4,11069.4,2019-02-07,11118.1,11043.6,10978.714669860141,10978.714669860141,10868.64165331612,10868.64165331612,10956.7,10815.881,10844.915
288,11062.45,11062.45,2019-02-06,11072.6,10962.7,10933.37200479021,10933.37200479021,10847.509195770446,10847.509195770446,10927.9,10809.069999999998,10822.955000000002
289,10934.35,10934.35,2019-02-05,10956.7,10886.7,10868.833007185314,10868.833007185314,10824.883847956808,10824.883847956808,10927.9,10801.532999999998,10799.860000000002
290,10912.25,10912.25,2019-02-04,10927.9,10814.15,10836.074510777971,10836.074510777971,10813.361095110155,10813.361095110155,10838.05,10795.417999999998,10798.7
291,10893.65,10893.65,2019-02-01,10983.45,10813.45,10797.986766166956,10797.986766166956,10802.951736700697,10802.951736700697,10710.2,10787.707999999999,10803.660000000002
292,10830.95,10830.95,2019-01-31,10838.05,10678.55,10750.155149250433,10750.155149250433,10793.404551090243,10793.404551090243,10690.35,10781.836,10804.990000000002
293,10651.8,10651.8,2019-01-30,10710.2,10612.85,10709.75772387565,10709.75772387565,10789.452398573427,10789.452398573427,10690.35,10778.340999999999,10812.415000000003
294,10652.2,10652.2,2019-01-29,10690.35,10583.65,10738.736585813473,10738.736585813473,10803.94212473905,10803.94212473905,10690.35,10780.572999999999,10836.265000000003
295,10661.55,10661.55,2019-01-28,10804.45,10630.95,10782.004878720207,10782.004878720207,10819.914979974737,10819.914979974737,10804.45,10781.172999999999,10859.725000000002
296,10780.55,10780.55,2019-01-25,10931.7,10756.45,10842.232318080309,10842.232318080309,10836.584977866814,10836.584977866814,10866.6,10780.275999999996,10867.330000000004
297,10849.8,10849.8,2019-01-24,10866.6,10798.65,10873.073477120462,10873.073477120462,10842.483396589636,10842.483396589636,10866.6,10776.190999999997,10868.770000000002
298,10831.5,10831.5,2019-01-23,10944.8,10811.95,10884.710215680694,10884.710215680694,10841.713227809596,10841.713227809596,10944.8,10770.844999999996,10865.950000000003
299,10922.75,10922.75,2019-01-22,10949.8,10864.15,10911.31532352104,10911.31532352104,10842.788304421132,10842.788304421132,10928.2,10763.858999999995,10868.315000000002
300,10961.85,10961.85,2019-01-21,10987.45,10885.75,10905.597985281558,10905.597985281558,10834.371283833883,10834.371283833883,10928.2,10757.107999999993,10856.255000000001
301,10906.95,10906.95,2019-01-18,10928.2,10852.2,10877.471977922334,10877.471977922334,10820.952471605871,10820.952471605871,10928.15,10749.838999999994,10837.250000000002
302,10905.2,10905.2,2019-01-17,10930.65,10844.65,10862.732966883501,10862.732966883501,10811.900100195962,10811.900100195962,10896.95,10742.299999999996,10819.290000000003
303,10890.3,10890.3,2019-01-16,10928.15,10876.9,10841.49945032525,10841.49945032525,10802.079058111325,10802.079058111325,10808.0,10734.675999999996,10795.995000000003
304,10886.8,10886.8,2019-01-15,10896.95,10777.55,10817.099175487874,10817.099175487874,10792.792643175675,10792.792643175675,10808.0,10727.929999999995,10786.215000000002
305,10737.6,10737.6,2019-01-14,10808.0,10692.35,10782.248763231812,10782.248763231812,10782.897131931008,10782.897131931008,10808.0,10717.802999999993,10788.545000000002
306,10794.95,10794.95,2019-01-11,10850.15,10739.4,10804.573144847716,10804.573144847716,10787.66525108164,10787.66525108164,10850.15,10710.782999999994,10801.040000000003
307,10821.6,10821.6,2019-01-10,10859.35,10801.8,10809.384717271572,10809.384717271572,10786.898435406023,10786.898435406023,10818.45,10698.851999999995,10807.535000000002
308,10855.15,10855.15,2019-01-09,10870.4,10749.4,10803.277075907357,10803.277075907357,10783.245639132972,10783.245639132972,10818.45,10687.436999999994,10803.355000000001
309,10802.15,10802.15,2019-01-08,10818.45,10733.25,10777.340613861033,10777.340613861033,10775.676759041706,10775.676759041706,10741.05,10670.933999999994,10790.825000000003
310,10771.8,10771.8,2019-01-07,10835.95,10750.15,10764.935920791551,10764.935920791551,10772.890102098727,10772.890102098727,10741.05,10657.388999999994,10776.960000000003
311,10727.35,10727.35,2019-01-04,10741.05,10628.65,10761.503881187326,10761.503881187326,10773.004849688066,10773.004849688066,10741.05,10646.447999999993,10775.180000000004
312,10672.25,10672.25,2019-01-03,10814.05,10661.25,10778.580821780986,10778.580821780986,10777.810623339443,10777.810623339443,10814.05,10634.836999999994,10797.615000000002
313,10792.5,10792.5,2019-01-02,10895.35,10735.05,10831.746232671478,10831.746232671478,10788.92226790149,10788.92226790149,10895.35,10626.296999999995,10827.120000000003
314,10910.1,10910.1,2019-01-01,10923.6,10807.1,10851.369349007215,10851.369349007215,10788.545664522699,10788.545664522699,10893.6,10616.517999999996,10838.740000000002
315,10862.55,10862.55,2018-12-31,10923.55,10853.2,10822.004023510819,10822.004023510819,10775.750471314563,10775.750471314563,10834.2,10607.376999999997,10836.565000000002
316,10859.9,10859.9,2018-12-28,10893.6,10817.15,10801.731035266228,10801.731035266228,10766.613678821359,10766.613678821359,10747.5,10601.820999999996,10830.855000000001
317,10779.8,10779.8,2018-12-27,10834.2,10764.45,10772.646552899343,10772.646552899343,10756.794066065713,10756.794066065713,10747.5,10594.872999999996,10824.020000000002
318,10729.85,10729.85,2018-12-26,10747.5,10534.55,10769.069829349013,10769.069829349013,10754.372388809474,10754.372388809474,10747.5,10588.726999999995,10819.800000000003
319,10663.5,10663.5,2018-12-24,10782.3,10649.25,10788.679744023517,10788.679744023517,10756.953692894682,10756.953692894682,10782.3,10578.822999999997,10801.730000000001
320,10754.0,10754.0,2018-12-21,10963.65,10738.65,10851.269616035273,10851.269616035273,10766.7909237257,10766.7909237257,10962.55,10574.754999999996,10784.225000000002
321,10951.7,10951.7,2018-12-20,10962.55,10880.05,10899.90442405291,10899.90442405291,10768.137336749458,10768.137336749458,10915.4,10565.695999999996,10778.195000000002
322,10967.3,10967.3,2018-12-19,10985.15,10928.0,10874.006636079363,10874.006636079363,10748.814951144137,10748.814951144137,10900.35,10553.622999999998,10743.140000000001
323,10908.7,10908.7,2018-12-18,10915.4,10819.1,10827.359954119043,10827.359954119043,10725.816524948783,10725.816524948783,10815.75,10540.605999999996,10724.7
324,10888.35,10888.35,2018-12-17,10900.35,10844.85,10786.689931178564,10786.689931178564,10706.565632838128,10706.565632838128,10815.75,10534.416999999998,10720.78
325,10805.45,10805.45,2018-12-14,10815.75,10752.1,10735.859896767844,10735.859896767844,10687.430436294773,10687.430436294773,10752.2,10533.814999999997,10720.32
326,10791.55,10791.55,2018-12-13,10838.6,10749.5,10701.064845151766,10701.064845151766,10675.007324325801,10675.007324325801,10567.15,10537.872,10727.45
327,10737.6,10737.6,2018-12-12,10752.2,10560.8,10655.82226772765,10655.82226772765,10662.739674254834,10662.739674254834,10558.85,10540.649999999998,10734.164999999999
328,10549.15,10549.15,2018-12-11,10567.15,10333.85,10614.933401591472,10614.933401591472,10654.859639965869,10654.859639965869,10558.85,10545.448999999999,10733.289999999999
329,10488.45,10488.45,2018-12-10,10558.85,10474.95,10647.825102387207,10647.825102387207,10665.986970488593,10665.986970488593,10558.85,10555.542,10746.935000000001
330,10693.7,10693.7,2018-12-07,10704.55,10599.35,10727.51265358081,10727.51265358081,10684.675072645288,10684.675072645288,10704.55,10567.122,10760.95
331,10601.15,10601.15,2018-12-06,10722.65,10588.25,10744.418980371214,10744.418980371214,10683.72508029216,10683.72508029216,10722.65,10572.596000000001,10744.255000000001
332,10782.9,10782.9,2018-12-05,10821.05,10747.95,10816.05347055682,10816.05347055682,10692.417194007125,10692.417194007125,10821.05,10583.435,10744.145000000002
333,10869.5,10869.5,2018-12-04,10890.95,10833.35,10832.63020583523,10832.63020583523,10682.892688113137,10682.892688113137,10890.95,10592.464,10731.475000000002
334,10883.75,10883.75,2018-12-03,10941.2,10845.35,10814.195308752845,10814.195308752845,10663.24981317768,10663.24981317768,10883.05,10600.652,10720.865000000002
335,10876.75,10876.75,2018-11-30,10922.45,10835.1,10779.417963129268,10779.417963129268,10640.039267196384,10640.039267196384,10757.8,10610.532,10700.710000000003
336,10858.7,10858.7,2018-11-29,10883.05,10782.35,10730.7519446939,10730.7519446939,10615.122347953898,10615.122347953898,10695.15,10623.301,10674.705000000002
337,10728.85,10728.85,2018-11-28,10757.8,10699.85,10666.777917040848,10666.777917040848,10589.482595106942,10589.482595106942,10637.8,10633.525,10646.465000000002
338,10685.6,10685.6,2018-11-27,10695.15,10596.35,10635.74187556127,10635.74187556127,10574.812341960305,10574.812341960305,10637.8,10644.698,10631.830000000002
339,10628.6,10628.6,2018-11-26,10637.8,10489.75,10610.812813341903,10610.812813341903,10563.150483219286,10563.150483219286,10637.8,10659.748,10611.490000000002
340,10526.75,10526.75,2018-11-22,10646.25,10512.0,10601.919220012853,10601.919220012853,10556.261060400264,10556.261060400264,10646.25,10678.958,10607.15
341,10600.05,10600.05,2018-11-21,10671.3,10562.35,10639.503830019277,10639.503830019277,10559.36748781082,10559.36748781082,10671.3,10699.161,10614.314999999999
